codigo,asentamiento,tipo,clave_tipo,municipio
67182,Colinas de Guadalupe,Colonia,9,26
67182,Almaguer,Colonia,9,26
67182,Guadalupe Chávez,Colonia,9,26
67182,Encino de la Silla,Colonia,9,26
67182,Privada Vicente Ferrer,Colonia,9,26
67182,Morenita Guajardo,Colonia,9,26
67182,Colinas de la Silla,Colonia,9,26
67182,Cañón de la Silla,Colonia,9,26
67182,23 de Noviembre,Colonia,9,26
67182,Arboledas de la Silla,Colonia,9,26
67182,El Peñón,Colonia,9,26
67183,Villa Olímpica,Colonia,9,26
67183,Campestre la Silla,Colonia,9,26
67183,Ampliación México Nuevo,Colonia,9,26
67183,Luis Donaldo Colosio,Colonia,9,26
67183,La Alianza de Ruteros,Colonia,9,26
67183,Garza Melo,Colonia,9,26
67183,Los Delfines,Colonia,9,26
67183,Miguel de la Madrid,Colonia,9,26
67183,Bosques de la Silla,Colonia,9,26
67183,Nuevo México,Colonia,9,26
67183,Guajardo,Colonia,9,26
67184,Colibrí Tres,Colonia,9,26
67184,Tacubaya,Colonia,9,26
67184,San Sebastián,Colonia,9,26
67184,La Comedia,Colonia,9,26
67184,Santa Isabel,Colonia,9,26
67184,Pablo Livas,Colonia,9,26
67184,Zertuche Primer Sector,Colonia,9,26
67184,Valle San Roque,Fraccionamiento,21,26
67184,San Cristóbal,Colonia,9,26
67184,Condado de Santa Lucía,Colonia,9,26
67184,Jardines de Santa Clara,Colonia,9,26
67184,Villa San Sebastián,Colonia,9,26
67184,Valle de San Andrés,Colonia,9,26
67184,Insurgentes,Colonia,9,26
67185,Las Avenidas,Colonia,9,26
67185,13 de Mayo,Colonia,9,26
67185,Fomerrey 32,Colonia,9,26
67185,Santa Clara,Fraccionamiento,21,26
67185,La Roca,Colonia,9,26
67185,El Milagro,Colonia,9,26
67185,Rafael Ramírez Sector II,Colonia,9,26
67185,Agua Nueva,Colonia,9,26
67185,Parques de Guadalupe,Colonia,9,26
67185,Cerradas de la Silla,Colonia,9,26
67185,Guadalupe Victoria,Colonia,9,26
67185,José Luis Mora,Colonia,9,26
67185,Rafael Ramírez Sector I,Colonia,9,26
67186,Cuesta Verde,Colonia,9,26
67186,San Eduardo,Colonia,9,26
67186,Praderas de la Silla,Fraccionamiento,21,26
67186,Josefa Ortíz de Domínguez,Colonia,9,26
67186,Lomas de San Roque,Colonia,9,26
67186,Unidad Piloto,Unidad habitacional,31,26
67186,Lucio Blanco,Colonia,9,26
67186,Gloria Mendiola,Colonia,9,26
67186,Collados de Guadalupe Tercer Sector,Fraccionamiento,21,26
67186,Vicente Ferrer,Colonia,9,26
67186,Collados de Guadalupe Segundo Sector,Fraccionamiento,21,26
67186,Collados de Guadalupe Primer Sector,Fraccionamiento,21,26
67186,Valle la Silla,Colonia,9,26
67186,Nuevo Almaguer,Colonia,9,26
67186,Loma Verde,Colonia,9,26
67188,Nuevo San Sebastián,Colonia,9,26
67188,Los Lermas,Colonia,9,26
67188,Melchor Ocampo,Colonia,9,26
67188,Cerradas de Bugambilias,Colonia,9,26
67188,Chula Vista,Colonia,9,26
67188,Rosalinda,Colonia,9,26
67189,Colibrí Dos,Colonia,9,26
67189,Solidaridad,Colonia,9,26
67189,Colibrí Uno,Colonia,9,26
67189,2 de Junio,Colonia,9,26
67189,Santa Elena,Colonia,9,26
67189,Los Ángeles,Colonia,9,26
67190,Roble Santa María,Colonia,9,26
67190,Cerro Azul,Colonia,9,26
67190,Lantana Privadas Residencial,Fraccionamiento,21,26
67190,3 Caminos Norte,Colonia,9,26
67190,Guadalupe la Silla,Colonia,9,26
67190,3 Caminos,Unidad habitacional,31,26
67190,Cerro de la Silla UC,Colonia,9,26
67190,Las Flores,Colonia,9,26
67190,Parque Industrial Guadalupe,Zona industrial,37,26
67190,División del Norte,Colonia,9,26
67190,Niños Héroes,Colonia,9,26
67190,Residencial Guadalupe,Fraccionamiento,21,26
67190,Reynosa,Colonia,9,26
67192,Valle de San Roque,Colonia,9,26
67192,Nueva Aurora,Colonia,9,26
67192,Bugambilias de la Sierra,Colonia,9,26
67192,Las Colinas,Colonia,9,26
67192,Las Palmas,Colonia,9,26
67192,Rancho Viejo Sector Dos,Colonia,9,26
67192,Rancho Viejo Sector Uno,Colonia,9,26
67193,Misión Santa Fe,Colonia,9,26
67193,Acueducto Guadalupe,Colonia,9,26
67193,Parque Industrial Acueducto,Zona industrial,37,26
67193,Jardines de Andalucía,Colonia,9,26
67193,Sierra Morena,Colonia,9,26
67194,Molino del Rey,Colonia,9,26
67194,Lomas del Rey,Fraccionamiento,21,26
67194,Rincón de la Sierra,Colonia,9,26
67194,Portales de la Silla Segundo Sector,Fraccionamiento,21,26
67194,Nosara Residencial,Fraccionamiento,21,26
67194,México 86,Colonia,9,26
67194,Portales de la Silla,Colonia,9,26
67194,Colinas del Rey,Colonia,9,26
67194,Privadas del Rey,Fraccionamiento,21,26
67194,Bosques del Rey,Colonia,9,26
67195,Valles de Guadalupe,Unidad habitacional,31,26
67195,Parque Industrial la Silla,Zona industrial,37,26
67195,Ciudad CROC,Unidad habitacional,31,26
67195,Pedregal de Guadalupe,Colonia,9,26
67195,Villa Alegre,Colonia,9,26
67196,Santa Bárbara,Fraccionamiento,21,26
67196,Jardines de Xochimilco,Colonia,9,26
67196,Las Escobas,Rancho,48,26
67196,Valle del Sol,Colonia,9,26
67196,Xochimilco,Colonia,9,26
67196,Rincón la Silla,Colonia,9,26
67196,Portal de Xochimilco,Colonia,9,26
67196,Privadas de la Silla,Fraccionamiento,21,26
67197,Hacienda de Guadalupe,Colonia,9,26
67197,Cortijo la Silla,Fraccionamiento,21,26
67197,Valle de los Encinos,Colonia,9,26
67197,Tierra Propia Sector Uno,Colonia,9,26
67197,Tierra Propia Sector Dos,Colonia,9,26
67197,Misión de la Silla,Fraccionamiento,21,26
67198,Acapulco,Colonia,9,26
67198,Rincón de Guadalupe,Colonia,9,26
67198,Fomerrey Tres,Colonia,9,26
67198,SCOP,Colonia,9,26
67198,Santa María,Colonia,9,26
67198,Carmen Serdán,Colonia,9,26
67198,Nuevo Santa María,Fraccionamiento,21,26
67199,Hacienda la Silla,Colonia,9,26
67199,Los Independientes,Colonia,9,26
67199,SCT,Colonia,9,26
67199,Paseo de Guadalupe,Fraccionamiento,21,26
67200,Evolución,Fraccionamiento,21,26
67200,31 de Diciembre,Colonia,9,26
67200,Ciudad CNOP,Colonia,9,26
67200,Puerta del Sol,Colonia,9,26
67200,Tamaulipas,Colonia,9,26
67200,Nuevo Tamaulipas,Colonia,9,26
67202,Sandra Saavedra,Colonia,9,26
67202,Miguel Hidalgo,Colonia,9,26
67202,Residencial Santa María,Fraccionamiento,21,26
67202,5 de Enero,Colonia,9,26
67202,Nuevo León,Colonia,9,26
67202,La Trinidad,Colonia,9,26
67203,Vaquerías,Colonia,9,26
67203,Hacienda San Sebastián,Colonia,9,26
67203,Praderas de Guadalupe,Colonia,9,26
67203,María Teresa,Colonia,9,26
67204,Crispín Treviño,Colonia,9,26
67204,Los Manantiales,Colonia,9,26
67204,David Cavazos,Colonia,9,26
67204,Huerta de Guadalupe,Colonia,9,26
67204,Villas del Río,Colonia,9,26
67204,Privada Villas del Río,Fraccionamiento,21,26
67204,Industrial la Silla,Zona industrial,37,26
67205,Rincón de los Sabinos,Colonia,9,26
67205,Fuentes de Guadalupe,Fraccionamiento,21,26
67205,29 de Julio,Colonia,9,26
67205,Santa Cruz,Colonia,9,26
67205,Kalos Guadalupe,Zona industrial,37,26
67205,Misión Santa Cruz,Colonia,9,26
67250,Benito Juárez Centro,Colonia,9,31
67250,Hacienda San José,Fraccionamiento,21,31
67250,Hacienda Santa Lucía,Colonia,9,31
67253,Riberas de Santa Maria,Fraccionamiento,21,31
67253,INFONAVIT Benito Juárez,Unidad habitacional,31,31
67254,Mirador del Parque,Fraccionamiento,21,31
67254,La Ciudadela Sector Real de San José,Fraccionamiento,21,31
67254,Rinconada San Juan,Fraccionamiento,21,31
67254,Lomas Del Sol,Colonia,9,31
67254,Mirador de la Montaña,Colonia,9,31
67254,La Ciudadela Sector Villas de San Juan,Fraccionamiento,21,31
67254,Los Alcatraces,Colonia,9,31
67254,Villas de San Jose,Fraccionamiento,21,31
67254,Riberas de la Morena,Fraccionamiento,21,31
67255,Mirador San Antonio,Fraccionamiento,21,31
67255,Cerradas Diamante,Fraccionamiento,21,31
67256,Juárez,Ejido,15,31
67256,URBI Villa del Real,Fraccionamiento,21,31
67256,San Cristóbal,Fraccionamiento,21,31
67257,Privadas Sierra Morena,Fraccionamiento,21,31
67257,La Reforma,Colonia,9,31
67257,Las Sabinitas,Colonia,9,31
67257,Residencial Punta Esmeralda,Fraccionamiento,21,31
67257,Calderón,Colonia,9,31
67257,El Sabinal,Fraccionamiento,21,31
67257,Monte Verde,Colonia,9,31
67257,Colinas Del Sol,Fraccionamiento,21,31
67257,Valle Del Virrey,Fraccionamiento,21,31
67257,Coahuila,Colonia,9,31
67257,Las Águilas,Colonia,9,31
67257,Las Sabinas,Colonia,9,31
67257,Quinta las Sabinas,Fraccionamiento,21,31
67258,Los Puertos Tercer Sector,Fraccionamiento,21,31
67258,Los Puertos Cuarto Sector,Fraccionamiento,21,31
67258,Los Puertos,Fraccionamiento,21,31
67258,Villas Anzures,Fraccionamiento,21,31
67258,Lomas Anzures,Fraccionamiento,21,31
67258,Anzures Ventura,Fraccionamiento,21,31
67258,Lomas de Fátima,Fraccionamiento,21,31
67258,Anzures,Fraccionamiento,21,31
67259,San Antonio,Hacienda,24,31
67260,Paseo Santa Fe,Fraccionamiento,21,31
67260,Fomerrey 131,Unidad habitacional,31,31
67260,20 de Septiembre,Colonia,9,31
67260,Paseo de las Lomas,Fraccionamiento,21,31
67260,Paseo Andaluz,Fraccionamiento,21,31
67262,Arboledas del Parque,Fraccionamiento,21,31
67262,Santa Lidia,Rancho,48,31
67262,Ismael Flores,Colonia,9,31
67262,Santa Maria,Colonia,9,31
67262,La Luz (La Posta),Rancho,48,31
67262,Colinas de San Juan,Fraccionamiento,21,31
67262,San José,Colonia,9,31
67262,Nido,Rancho,48,31
67262,Hacienda La Morena,Fraccionamiento,21,31
67265,Privadas de San Mateo,Fraccionamiento,21,31
67265,Residencial los Huertos,Fraccionamiento,21,31
67265,Colinas Del Vergel,Colonia,9,31
67265,Praderas de Oriente,Fraccionamiento,21,31
67265,La Ciudadela,Colonia,9,31
67265,Los Huertos,Colonia,9,31
67265,Las Quintas Residencial,Colonia,9,31
67265,Privadas los Cyranos,Fraccionamiento,21,31
67265,Bosques del Seminario,Fraccionamiento,21,31
67265,Paraje Juárez,Colonia,9,31
67265,Las Lomas,Colonia,9,31
67266,Los Cántaros,Fraccionamiento,21,31
67266,Vistas de San Juan,Fraccionamiento,21,31
67266,La Paz (Camino a la Paz),Rancho,48,31
67266,El Mirador,Colonia,9,31
67266,San Miguelito,Fraccionamiento,21,31
67266,Portal de San Roberto,Fraccionamiento,21,31
67266,Portal de Juárez,Fraccionamiento,21,31
67266,Hacienda Real,Fraccionamiento,21,31
67267,Hacienda de Juárez,Fraccionamiento,21,31
67267,Jardines de Villa Juárez,Fraccionamiento,21,31
67267,Garza y Garza,Colonia,9,31
67267,Hacienda San Benito,Residencial,30,31
67267,Privadas Ocania,Fraccionamiento,21,31
67267,INFONAVIT Francisco Villa,Unidad habitacional,31,31
67267,La Escondida,Colonia,9,31
67267,Vistas del Río,Colonia,9,31
67267,Mirador del Río,Fraccionamiento,21,31
67267,El Ancon,Colonia,9,31
67267,Praderas de San Juan,Fraccionamiento,21,31
67267,Villas de Oriente,Colonia,9,31
67267,Residencial Terranova,Colonia,9,31
67267,Fuentes de Juárez,Colonia,9,31
67269,Colinas del Río,Colonia,9,31
67269,Paseo de las Margaritas,Fraccionamiento,21,31
67269,Rincón del Parque,Fraccionamiento,21,31
67269,Las Margaritas,Colonia,9,31
67275,San Juan,Fraccionamiento,21,31
67275,Villa Luz,Colonia,9,31
67275,Los Encinos,Colonia,9,31
67275,Monte Kristal Ampliación,Colonia,9,31
67275,Las Concordias,Fraccionamiento,21,31
67275,La Esperanza,Colonia,9,31
67275,Paseo Del Prado,Colonia,9,31
67275,Riviera del Sol,Fraccionamiento,21,31
67275,Hector Caballero Escamilla,Colonia,9,31
67276,Villa San Francisco,Fraccionamiento,21,31
67276,Hacienda San Marcos,Fraccionamiento,21,31
67276,Cerro de La Silla,Colonia,9,31
67276,Gardenias,Fraccionamiento,21,31
67276,Cardel,Fraccionamiento,21,31
67276,Residencial Santa Julia,Fraccionamiento,21,31
67276,Centro Habitacional Burócratas de Guadalupe,Colonia,9,31
67276,Las Bugambilias,Fraccionamiento,21,31
67276,Sol Residencial,Fraccionamiento,21,31
67277,Prados de San Roque,Fraccionamiento,21,31
67277,Reserva de San Roque,Fraccionamiento,21,31
67277,Sol Residencial II Sector,Fraccionamiento,21,31
67277,Portal de San Roque,Fraccionamiento,21,31
67277,Balcones de Zirandaro,Colonia,9,31
67277,Los Reyes,Colonia,9,31
67277,Cerradas del Rey,Fraccionamiento,21,31
67277,América Unida,Colonia,9,31
67277,Privada San Roque,Fraccionamiento,21,31
67277,Arcos de Zirándaro,Fraccionamiento,21,31
67277,Zirandaro,Fraccionamiento,21,31
67279,Los Arcos,Colonia,9,31
67279,Villa los Arcos,Colonia,9,31
67280,Aurora,Fraccionamiento,21,31
67280,Valle Sur,Colonia,9,31
67280,Alborada,Fraccionamiento,21,31
67280,Arboledas de San Roque,Colonia,9,31
67280,Los Cometas,Fraccionamiento,21,31
67280,Los Valles Segundo Sector,Colonia,9,31
67280,Valle Real,Fraccionamiento,21,31
67280,Portal de Vaquerías,Fraccionamiento,21,31
67280,Valle de Vaquerías,Fraccionamiento,21,31
67280,Viviendas Magdalena,Fraccionamiento,21,31
67280,Los Valles,Colonia,9,31
67280,Montebello,Colonia,9,31
67280,San Roque,Colonia,9,31
67280,Hacienda Rancho Viejo,Colonia,9,31
67280,San Francisco,Fraccionamiento,21,31
67280,Monte Kristal,Colonia,9,31
67280,Vistas del Seminario,Fraccionamiento,21,31
67280,Fuentes del Seminario,Fraccionamiento,21,31
67280,Cristales de San Roque,Fraccionamiento,21,31
67280,Bosques de San Roque,Fraccionamiento,21,31
67280,Arboledas de los Naranjos,Colonia,9,31
67280,Monte Kristal 4o Sector,Colonia,9,31
67286,Salvador Chavez Mora,Colonia,9,31
67286,Hacienda los Laureles,Fraccionamiento,21,31
67286,Lomas de Santa Mónica I,Fraccionamiento,21,31
67286,Lomas de Santa Mónica II,Fraccionamiento,21,31
67286,Arcadia,Fraccionamiento,21,31
67286,Las Espinas,Rancho,48,31
67286,Bosques de San Pedro,Colonia,9,31
67286,10 de Mayo,Colonia,9,31
67286,Pedregal Santa Mónica,Fraccionamiento,21,31
67286,Santa Mónica,Fraccionamiento,21,31
67286,Privadas de la Silla,Fraccionamiento,21,31
67286,Valle de la Silla,Fraccionamiento,21,31
67286,La Maestranza,Colonia,9,31
67286,San Pedro,Colonia,9,31
67286,La Trinidad,Fraccionamiento,21,31
67286,Los Reguiletes,Fraccionamiento,21,31
67287,Ricardo Flores Magón,Colonia,9,31
67287,Privadas Jardines Residencial,Colonia,9,31
67287,Jardines de La Silla,Colonia,9,31
67288,Ex Hacienda el Rosario,Fraccionamiento,21,31
67288,Rancho Viejo,Colonia,9,31
67288,Villa los Naranjos,Colonia,9,31
67288,Villas de la Hacienda,Fraccionamiento,21,31
67288,Héroe de Nacozari,Colonia,9,31
67288,Sierra Vista,Fraccionamiento,21,31
67288,La Querencia Residencial,Fraccionamiento,21,31
67288,Ex Hacienda el Rosario Sector Diamante,Fraccionamiento,21,31
67288,Santa Isabel,Fraccionamiento,21,31
67288,Los Naranjos,Colonia,9,31
67288,Lomas de los Naranjos,Colonia,9,31
67288,Monte Alto,Colonia,9,31
67288,Paseo de Acueducto Juárez,Colonia,9,31
67289,Valle de Juárez,Colonia,9,31
67289,Privada Vía Siete,Fraccionamiento,21,31
67289,Punta Esmeralda Sur,Fraccionamiento,21,31
67290,Santa Ana de Arriba,Colonia,9,31
67290,Rancho del Abuelo,Rancho,48,31
67290,Palos Altos,Granja,23,31
67296,Misión San Mateo,Colonia,9,31
67296,Los Canelos,Rancho,48,31
67296,San Mateo,Colonia,9,31
67298,La Lobita,Colonia,9,31
67298,La Ciénega (La Cieneguita),Colonia,9,31
67298,El Campanario,Fraccionamiento,21,31
67298,Carricitos,Colonia,9,31
67298,Bosques de la Silla (Santa Ana de Abajo),Fraccionamiento,21,31
67300,Los Rodríguez,Colonia,9,49
67300,Amorada Privada Residencial,Fraccionamiento,21,49
67300,Huajuquito o los Cavazos,Colonia,9,49
67302,La Noria Privada Residencial,Fraccionamiento,21,49
67302,Privada los Franciscanos,Fraccionamiento,21,49
67302,Las Misiones,Fraccionamiento,21,49
67302,Yerbaniz,Colonia,9,49
67303,El Barrial,Colonia,9,49
67303,El Ranchito,Colonia,9,49
67303,San Andres,Fraccionamiento,21,49
67303,El Cerrito,Colonia,9,49
67304,La Boca,Congregación,11,49
67307,San Pedro,Ranchería,29,49
67307,La Esperanza,Fraccionamiento,21,49
67307,Bosques de San José,Fraccionamiento,21,49
67308,Cieneguilla,Congregación,11,49
67308,Potrero de Serna (La Nogalera),Pueblo,28,49
67310,Villa Rosario,Colonia,9,49
67310,El Pueblito de Santiago,Fraccionamiento,21,49
67310,Santiago Centro,Villa,32,49
67310,Portales de Santiago,Fraccionamiento,21,49
67312,Del Maestro,Colonia,9,49
67312,San Francisco,Colonia,9,49
67313,Jardines de Santiago,Colonia,9,49
67314,San Jorge,Fraccionamiento,21,49
67315,Viento Libre,Colonia,9,49
67315,Valles de Santiago,Colonia,9,49
67315,Condado de Asturias,Colonia,9,49
67316,Hector Caballero,Colonia,9,49
67316,Las Huertas,Fraccionamiento,21,49
67317,Las Cristalinas,Fraccionamiento,21,49
67317,La Boca,Fraccionamiento,21,49
67317,Punta la Boca,Colonia,9,49
67318,Santa Rosalía,Colonia,9,49
67318,Arturo Cavazos,Colonia,9,49
67318,Aldabas de Cavazzo,Fraccionamiento,21,49
67320,El Cercado Centro,Colonia,9,49
67320,15 de Mayo,Colonia,9,49
67322,Lomas Del Cercado,Colonia,9,49
67322,Los Pescadores,Colonia,9,49
67322,Los Terreros,Colonia,9,49
67322,San Javier,Colonia,9,49
67322,Alameda,Colonia,9,49
67323,Las Hadas,Fraccionamiento,21,49
67323,Antonio Villalón,Colonia,9,49
67323,Jardines de La Boca,Colonia,9,49
67323,Los Nísperos,Colonia,9,49
67324,R Garza Madero,Colonia,9,49
67324,Campestre Santa Clara,Colonia,9,49
67324,Bosques de las Lomas,Fraccionamiento,21,49
67325,Las Margaritas,Colonia,9,49
67327,Piedra de Fierro,Colonia,9,49
67328,San José Norte,Colonia,9,49
67328,Valle Dorado,Fraccionamiento,21,49
67328,Santa Tais,Colonia,9,49
67328,Raul Caballero Escamilla,Colonia,9,49
67328,Bosque de San Pedro,Fraccionamiento,21,49
67328,San Pedro El Álamo,Colonia,9,49
67328,San José Sur,Colonia,9,49
67329,Residencial Hacienda Santiago,Fraccionamiento,21,49
67329,San José de Arriba (Los Leones),Colonia,9,49
67329,La Plazuela,Colonia,9,49
67329,Melchor Ocampo,Colonia,9,49
67329,Blas Chumacero,Colonia,9,49
67329,La Cieneguilla,Colonia,9,49
67329,Valle Alto,Colonia,9,49
67330,La Ciénega de González,Ejido,15,49
67334,Potrero Redondo,Ranchería,29,49
67337,El Tejocote,Ranchería,29,49
67338,Laguna de Sánchez,Congregación,11,49
67340,San Juan Bautista,Congregación,11,49
67340,Bosque Residencial,Fraccionamiento,21,49
67344,San José de las Boquillas,Congregación,11,49
67350,Progreso,Fraccionamiento,21,4
67350,Residencial la Molienda,Fraccionamiento,21,4
67350,Colinas de Allende,Fraccionamiento,21,4
67350,Sección Buenavista,Colonia,9,4
67350,Sección Centro,Colonia,9,4
67350,Baudilio Silva,Fraccionamiento,21,4
67350,Elverdin Azahares,Fraccionamiento,21,4
67350,El Vergel,Fraccionamiento,21,4
67350,Valle de los Álamos,Fraccionamiento,21,4
67350,Bernardo Flores,Colonia,9,4
67350,Los Encinos,Fraccionamiento,21,4
67350,Raúl Caballero,Colonia,9,4
67350,Sección Diego López,Colonia,9,4
67350,Río Ramos,Fraccionamiento,21,4
67350,Independencia,Colonia,9,4
67350,Los Barros,Colonia,9,4
67350,Eduardo Livas Villarreal,Colonia,9,4
67350,Sócrates Rizo (Valle de los Duraznos),Colonia,9,4
67350,Cerradas de Buena Vista,Fraccionamiento,21,4
67350,Nuevo Repueblo,Colonia,9,4
67350,San Javier,Fraccionamiento,21,4
67350,Sección los Álamos,Colonia,9,4
67350,Alfonso Martínez Domínguez,Colonia,9,4
67350,Santa Engracia,Fraccionamiento,21,4
67350,Hacienda Valle Real,Fraccionamiento,21,4
67350,Los Maestros,Colonia,9,4
67350,Valle los Naranjos,Fraccionamiento,21,4
67350,Los Perales,Fraccionamiento,21,4
67350,Popular,Colonia,9,4
67350,Las Bugambilias,Fraccionamiento,21,4
67350,Eduardo A Elizondo,Colonia,9,4
67350,Benito Juárez,Colonia,9,4
67350,Valle Dorado,Fraccionamiento,21,4
67350,Sección Zaragoza,Colonia,9,4
67350,Sección Juárez,Colonia,9,4
67353,Los Sabinos (Sabinos de Abajo),Pueblo,28,4
67353,El Cerrito,Pueblo,28,4
67354,Jáuregui,Pueblo,28,4
67354,El Porvenir,Pueblo,28,4
67354,Paso Hondo,Pueblo,28,4
67362,Atongo de Abajo (Atongo Allende),Pueblo,28,4
67363,Los Terreros,Ejido,15,4
67363,Los Aguirre,Colonia,9,4
67370,Los Guzmán,Pueblo,28,4
67370,Villas de San Antonio,Colonia,9,4
67373,San Antonio (Hacienda San Antonio),Pueblo,28,4
67374,Las Cruces [Carretera Nacional Kilómetro 236],Colonia,9,4
67374,Lazarillos de Arriba,Ranchería,29,4
67374,Lazarillos de Abajo,Pueblo,28,4
67380,Raíces,Ranchería,29,4
67383,La Colmena de Abajo,Pueblo,28,4
67383,La Colmena de Arriba,Pueblo,28,4
67383,La Boquilla (Las Boquillas),Pueblo,28,4
67400,El Granjenal,Pueblo,28,22
67400,Ciudad General Terán,Pueblo,28,22
67400,El Naranjo,Colonia,9,22
67400,El Progreso,Colonia,9,22
67400,Citricultores,Colonia,9,22
67403,California,Ranchería,29,22
67405,Ojo de Agua,Ranchería,29,22
67405,Ramírez,Hacienda,24,22
67406,La Purísima,Ejido,15,22
67413,Las Anacuas,Ejido,15,22
67413,La Unión,Hacienda,24,22
67413,La Morita,Hacienda,24,22
67414,Las Anacuitas,Ejido,15,22
67415,La Corona [Hacienda],Ejido,15,22
67416,El Encadenado,Hacienda,24,22
67416,Santa Engracia [Hacienda],Hacienda,24,22
67416,Las Brisas,Ejido,15,22
67417,El Encadenado,Ejido,15,22
67423,Guadalupe la Joya,Ranchería,29,22
67430,San Julián,Ranchería,29,22
67440,San Pedro,Hacienda,24,22
67448,Buenavista de Jiménez,Ranchería,29,22
67451,Cárdenas,Ranchería,29,9
67453,Santa Fe,Hacienda,24,9
67454,La Nutria,Ranchería,29,9
67454,Rancho Viejo,Ejido,15,9
67454,San Juan,Ejido,15,9
67454,San Juan (El Calvario),Ejido,15,9
67456,San Bartolo,Hacienda,24,9
67456,Chihuahua,Hacienda,24,9
67456,El Castillo,Ejido,15,9
67456,San Bartolo (Puerto Rico),Ejido,15,9
67457,El Mezcal,Hacienda,24,9
67458,Valle del Roble,Fraccionamiento,21,9
67459,San Juan de los Garza (San Juanito),Ejido,15,9
67460,Las Adjuntas (Rancho Viejo),Ejido,15,9
67460,Atongo de Abajo,Hacienda,24,9
67460,La Purísima,Ejido,15,9
67462,San Rafael,Hacienda,24,9
67462,La Trinidad,Hacienda,24,9
67463,La Ceja,Hacienda,24,9
67463,La Condesa,Fraccionamiento,21,9
67463,El Refugio,Hacienda,24,9
67463,El Alamito,Hacienda,24,9
67464,Santa Isabel,Hacienda,24,9
67464,San Lorenzo,Ejido,15,9
67465,Palmitos,Ejido,15,9
67465,La Esperanza,Ejido,15,9
67465,Palmitos (Hacienda Palmitos),Hacienda,24,9
67467,La Unión,Hacienda,24,9
67467,Las Palmas,Ejido,15,9
67467,El Barranquito,Hacienda,24,9
67467,San Isidro,Hacienda,24,9
67467,El Barranquito,Ejido,15,9
67467,Lajitas de Arriba,Hacienda,24,9
67469,Las Adjuntas,Ejido,15,9
67470,Estación San Juan,Paraje,45,9
67470,Las Palomitas (La Fragua),Colonia,9,9
67474,San Miguelito,Ejido,15,9
67474,Santa Efigenia,Ejido,15,9
67474,Hacienda las Trancas,Hacienda,24,9
67474,La Chueca,Ejido,15,9
67474,El Refugio (El Nopalito),Hacienda,24,9
67474,Sabarado,Hacienda,24,9
67474,Casas Viejas (La Florida),Ejido,15,9
67475,Soledad Herrera (Sabinos),Ejido,15,9
67475,Soledad Herrera,Ejido,15,9
67480,Cadereyta Jiménez Centro,Colonia,9,9
67483,Nueva Cadereyta,Colonia,9,9
67483,Rafael de León,Colonia,9,9
67483,Veteranos,Colonia,9,9
67483,Burócratas Municipales,Colonia,9,9
67483,Graciano Sánchez,Colonia,9,9
67483,PEMEX,Colonia,9,9
67483,La Capilla,Fraccionamiento,21,9
67483,Alfredo V Bonfil,Colonia,9,9
67483,Pedregal de Cadereyta,Fraccionamiento,21,9
67483,Jerónimo Treviño Primera Sección,Colonia,9,9
67483,Lázaro Cárdenas,Colonia,9,9
67483,Las Misiones,Fraccionamiento,21,9
67483,Puertas de Cadereyta,Colonia,9,9
67483,Estación Cadereyta,Zona industrial,37,9
67483,Fidel Velázquez,Colonia,9,9
67483,Gloria Mendiola,Colonia,9,9
67483,Candelaria Ríos,Colonia,9,9
67484,José O Martínez Sección B,Colonia,9,9
67484,Valle de Cadereyta,Fraccionamiento,21,9
67484,Villa Luz,Fraccionamiento,21,9
67484,Praderas de Cadereyta,Colonia,9,9
67484,José Luis Lozano,Colonia,9,9
67484,Valles del Rey,Fraccionamiento,21,9
67484,Ignacio Allende,Fraccionamiento,21,9
67484,Marín González,Colonia,9,9
67484,INFONAVIT Arboledas,Colonia,9,9
67484,Salinas de Gortari,Colonia,9,9
67484,Santa Cecilia,Colonia,9,9
67484,San Moisés,Fraccionamiento,21,9
67484,Fidel Velázquez,Fraccionamiento,21,9
67484,INFONAVIT Jerónimo Treviño,Colonia,9,9
67484,Residencial Paraíso,Fraccionamiento,21,9
67484,Residencial Jardines de Compostela,Fraccionamiento,21,9
67484,Jardines de Capellanía,Colonia,9,9
67484,Alberos,Fraccionamiento,21,9
67484,José O Martínez Sección A,Colonia,9,9
67485,INFONAVIT Sabinitos,Colonia,9,9
67485,Santa Lucía,Colonia,9,9
67485,Privadas del Río,Fraccionamiento,21,9
67485,Delia,Colonia,9,9
67485,San Genaro,Colonia,9,9
67485,San Ignacio,Colonia,9,9
67485,Valle de los Encinos,Fraccionamiento,21,9
67485,Casa Blanca,Fraccionamiento,21,9
67485,Santa María,Colonia,9,9
67485,Padilla,Colonia,9,9
67485,Las Palmas,Fraccionamiento,21,9
67485,Galindo,Colonia,9,9
67485,Garza Cantú,Colonia,9,9
67485,Santa Lucía Segundo Sector,Fraccionamiento,21,9
67485,Jardines de Cadereyta,Fraccionamiento,21,9
67485,Santa Liliana,Fraccionamiento,21,9
67485,Emiliano Zapata,Colonia,9,9
67485,Framboyanes,Fraccionamiento,21,9
67485,Las Espigas,Fraccionamiento,21,9
67485,López Mateos,Colonia,9,9
67485,Bellavista Cuarto Sector,Fraccionamiento,21,9
67485,Privada Santa Lucía,Fraccionamiento,21,9
67485,El Rosario,Fraccionamiento,21,9
67485,La Rioja,Colonia,9,9
67485,Bellavista,Fraccionamiento,21,9
